Year,January,February,March,April,May,June,July,August,September,October,November,December
1941,0.4615258,0.9607304,0.9891381,1.664980,0.6169112,0.7870429,1.810120,-0.3871082,-0.6923013,-0.5278082,-0.005433721,-0.4380791
1942,-1.152939,1.905112,-0.3118249,-0.3067020,0.7889171,0.6180663,0.2923497,-0.4870458,-0.5688561,1.129947,0.9061304,-1.231990
1943,-0.2718114,1.258628,-0.3424912,-1.125499,-0.2584884,1.159283,0.08059720,-0.9872527,-0.5364163,-0.0002315275,0.5514553,-0.1536267
1944,-1.644275,0.4467746,2.098864,-0.7587752,1.094415,-0.8404694,1.482119,-0.9580925,0.6986261,0.1746052,1.692466,-0.3755861
1945,0.3234751,-0.8402572,-0.007440216,-1.499620,-1.400551,-0.3028361,-0.5877358,-1.644623,-1.166304,-0.7000777,-1.419062,0.7094044
1946,1.016416,1.090921,1.564114,1.210596,-0.8701808,1.228906,0.8582161,0.4126662,2.220326,-0.6401554,-0.6490796,-0.3010178
1947,0.1623525,1.728327,0.6086797,0.4285810,-1.186410,1.399721,0.5976794,0.9047844,-0.09367165,-1.852601,1.373159,-1.319057
1948,1.598440,1.026719,-1.396155,-0.5766611,1.055029,1.696611,0.1065065,0.2355458,0.4571362,0.1485305,-1.592982,-0.5511923
1949,-0.3691700,-1.317413,-1.255239,0.1459554,1.904847,0.5311579,0.3334927,1.261682,0.5995175,-1.899297,0.04318510,0.2908120
1950,1.501135,-0.3100929,0.6487418,2.379288,1.469692,0.01840913,-1.446470,-0.8052957,0.7279132,-0.1059378,0.004302660,1.332565
1951,0.2704231,-0.03967441,2.076583,0.5910929,-0.7013971,-0.8451650,-0.5091880,1.269142,-1.076458,-0.4755557,-0.3089013,1.162634
1952,0.6427639,0.9607304,0.3309889,0.8118774,-0.7124349,-0.6548896,1.361797,0.1067530,-0.3348202,0.7486950,0.8056344,1.105512
1953,0.3931361,0.04838772,0.4020553,-1.441092,-0.3968824,-1.084410,1.034548,1.526997,-1.855287,0.2867886,0.6585098,1.295177
1954,1.138262,-0.1738728,1.366536,0.1375664,0.4730937,1.111979,0.6614053,1.324572,1.308719,0.3889621,1.754251,-1.331458
1955,-1.344462,2.007502,2.164312,-0.6644735,0.6712906,-0.7268065,0.4975932,-1.295589,1.542824,-1.716142,-1.861017,-0.4130473
1956,1.501135,0.7335302,-0.2964986,0.3212629,-0.9972249,1.096053,0.1792034,-0.5321152,1.088833,0.3974085,-1.325299,-0.7027987
1957,-1.017203,1.796618,0.8673462,1.089168,1.113950,-0.3817775,-0.2208802,1.880582,-0.8871660,1.122865,1.826422,-1.131959
1958,-1.287325,1.704998,-0.1284923,0.9788642,-0.9867654,0.7432267,-0.6941769,-1.268511,-0.2416576,-0.6658893,-1.592982,0.1548072
1959,-0.06079047,-1.339710,-1.980121,0.7730984,1.252431,-0.3916261,1.274536,0.2766940,-0.9182642,0.7012063,0.03347436,0.5383105
1960,0.8879868,-0.06187575,0.4020553,0.4695306,-1.507848,0.3577889,1.317221,-0.05057041,0.4622898,-0.6573198,0.6319869,0.2796503
1961,1.691065,-0.5861911,-1.506652,0.9714062,0.1192117,0.4848152,-0.4400615,-0.1385672,1.443852,-0.5451738,0.7284261,0.7191498
1962,-1.772854,-0.3787741,0.09729218,-0.3729063,-0.5505819,-0.2286568,-0.9895847,-1.138286,0.06444097,0.8802963,-0.6873880,0.6996236
1963,-0.9391250,0.6596315,-0.5571037,-0.3481276,-1.845245,0.4941156,0.3457525,-0.4780031,0.07528745,-0.05303752,1.436064,0.8611034
1964,-2.025740,-1.538351,0.7662759,-0.04735111,-1.319210,-0.4995724,-1.627299,0.5020829,-1.046175,-0.6057257,-0.6009861,2.007832
1965,1.203221,-0.6093052,-1.628594,-0.5605640,-0.02599646,-1.485949,0.1108126,0.1205977,1.267696,-0.03542326,0.2070027,2.097192
1966,2.241740,2.257735,1.872887,1.368807,1.321904,0.3005239,-0.7034347,-1.349173,-1.703805,-0.4318509,1.564161,0.2346854
1967,-1.754578,0.2834419,-1.008826,-1.806913,-0.6792629,2.568372,0.8788259,0.4396051,-0.6495402,-0.3440851,0.3770227,-1.380964
1968,-0.8411136,-0.7017745,0.4581482,-0.7509790,-0.7673267,-0.4211400,0.5710434,-1.225575,1.008868,-1.845886,0.3583415,0.4648998
1969,-1.514135,1.258628,-0.3424911,0.4776964,1.162326,-1.543396,-2.150218,1.533870,0.7858512,1.315264,0.8478511,-1.207032
1970,0.3758386,0.7697719,-0.1437045,0.1375665,1.551723,1.143595,0.4858434,1.116806,-0.8402427,0.2265551,-1.502706,-0.6774941
1971,-0.4671258,0.4666989,0.1565250,-1.224509,0.8257366,-0.3077768,1.137999,0.2263828,-1.056288,-2.162567,-1.212110,-0.6269198
1972,-0.4082929,-0.3787741,-0.03758281,-1.638460,0.4506818,1.439096,1.946428,0.8635019,-0.2197213,-0.2118604,0.1302374,0.4965708
1973,-1.363444,0.6029717,0.4020554,0.4203674,0.5176990,-0.4309663,-0.4953465,-2.117635,-1.699398,-1.524379,-1.519254,-1.807385
1974,0.2525902,0.5646138,0.9771857,-1.075016,-0.1016542,-0.7411125,-2.397238,-1.318647,0.9953448,1.868445,-0.1912428,-0.9052640
1975,0.3931361,0.3659691,-0.9199669,1.060042,0.3148295,-0.1940135,-1.044608,-1.045018,1.443852,-0.9266598,-0.5333078,-1.356230
1976,-0.1945007,-0.01754482,-0.1741730,-1.989012,-0.9128954,-1.632125,-0.1130006,1.796809,-0.6065863,0.2610269,-1.560362,-0.3382391
1977,-0.04188004,1.936443,-0.6182010,-0.5120453,0.2116348,0.2331630,-1.446470,0.4575111,-1.610311,0.7800562,-1.087370,-0.3382391
1978,0.4103544,-1.690301,0.7662759,1.189446,-0.3105389,-1.147071,0.3252984,-0.8652683,-1.491729,-0.2206870,-1.560362,0.4965708
1979,2.700010,0.7517101,-0.5111848,-0.3398550,0.7251083,0.2331631,-0.3666001,0.4530386,-0.9079148,1.234295,1.790600,1.725892
1980,0.6105716,-1.818832,-1.668692,0.8656632,-0.6459203,0.7299900,1.317221,-0.1570764,0.7906405,1.328546,-0.02492347,0.2459740
1981,-1.306402,-0.1064846,-0.2505578,-0.5201553,-1.201386,-2.507730,0.1834457,0.4530386,0.3267997,1.563676,-1.114344,-0.7660860
1982,0.9458963,-1.000942,-0.2046941,-1.161159,0.8984629,-1.204562,0.9892113,-0.5947869,-1.141499,1.526873,0.004302629,0.3570991
1983,-0.4867696,-0.8402572,-0.8602440,1.827109,-0.2642796,-0.3522046,0.3416704,-0.02740728,0.8476443,-0.4842798,-0.4165253,-0.5259987
